LB28-128-2-10-I,-2.438688165044244,-30.679050843306218,0.00980392156862745,0.3125,1.875,9.133999999999999,1.0,30
LB28-128-2-10-I,-2.5031038807140202,-30.6874477998112,0.02287581699346405,0.3125,1.875,9.19,1.0,30
LB28-128-2-10-I,-3.2012616390129542,-30.770896297100403,0.013071895424836602,0.3125,1.875,9.985999999999999,1.0,30
LB28-128-2-10-I,-1.779187590703342,-30.58552012153152,0.0,0.3125,1.875,8.45,1.0,30
LB28-128-2-10-I,-2.7909970731613782,-30.723490851283483,0.0032679738562091504,0.3125,1.875,9.521999999999998,1.0,30
LB28-128-2-10-I,-0.12354725303614074,-30.277434343448046,0.00980392156862745,0.3125,1.875,6.937999999999999,1.0,30
LB28-128-2-10-I,-1.7744117927262435,-30.584789686340294,0.0032679738562091504,0.3125,1.875,8.434,1.0,30
LB28-128-2-10-I,-3.1623055173793673,-30.766584934996523,0.0,0.3125,1.875,9.946,1.0,30
LB28-128-2-10-I,-3.444024073217546,-30.796909236349265,0.0196078431372549,0.3125,1.875,10.277999999999999,1.0,30
LB28-128-2-10-I,-2.9325329393388726,-30.740353465885992,0.00980392156862745,0.3125,1.875,9.661999999999999,1.0,30
LB28-128-2-10-I,-0.6343080056213289,-30.385277031105453,0.0,0.3125,1.875,7.382,1.0,30
LB28-128-2-10-I,-2.537955089039889,-30.6919391999247,0.0,0.3125,1.875,9.245999999999999,1.0,30
LB28-128-2-10-I,0.39433189921689543,-30.154339281371467,0.0,0.3125,1.875,6.521999999999999,1.0,30
LB28-128-2-10-I,-1.7795266751031245,-30.58557195231637,0.006535947712418301,0.3125,1.875,8.453999999999999,1.0,30
LB28-128-2-10-I,-1.956247081817564,-30.612041326007457,0.013071895424836602,0.3125,1.875,8.617999999999999,1.0,30
LB28-128-2-10-I,-3.249970315064002,-30.776232873022668,0.00980392156862745,0.3125,1.875,10.033999999999999,1.0,30
LB28-128-2-10-I,-3.1521946866963804,-30.765459610910927,0.00980392156862745,0.3125,1.875,9.914,1.0,30
LB28-128-2-10-I,-0.8915133405499971,-30.434966924084875,0.0032679738562091504,0.3125,1.875,7.6259999999999994,1.0,30
LB28-128-2-10-I,-3.108811376527512,-30.76060124884577,0.00980392156862745,0.3125,1.875,9.882,1.0,30
LB28-128-2-10-I,-2.126563427761315,-30.636552229728856,0.013071895424836602,0.3125,1.875,8.806,1.0,30
LB28-128-2-10-I,0.3687148673718002,-30.16077945334786,0.0,0.3125,1.875,6.553999999999999,1.0,30
LB28-128-2-10-I,-2.573691833039244,-30.696507446622498,0.0032679738562091504,0.3125,1.875,9.261999999999999,1.0,30
LB28-128-2-10-I,-3.176224655182469,-30.76812983971795,0.0032679738562091504,0.3125,1.875,9.95,1.0,30
LB28-128-2-10-I,-0.17519875151155664,-30.288925503496547,0.0,0.3125,1.875,6.981999999999999,1.0,30
LB28-128-2-10-I,-1.4010152121264208,-30.5251207312581,0.0032679738562091504,0.3125,1.875,8.069999999999999,1.0,30
LB28-128-2-10-I,-0.9508224020318724,-30.4460133892685,0.0,0.3125,1.875,7.669999999999999,1.0,30
LB28-128-2-10-I,-3.594906079289638,-30.812359235925552,0.006535947712418301,0.3125,1.875,10.442,1.0,30
LB28-128-2-10-I,-3.47529597650699,-30.8001556580952,0.006535947712418301,0.3125,1.875,10.302,1.0,30
LB28-128-2-10-I,-0.702202941684011,-30.398680954824236,0.0032679738562091504,0.3125,1.875,7.446,1.0,30
LB28-128-2-10-I,-0.05521854164458083,-30.262021416900566,0.0,0.3125,1.875,6.893999999999999,1.0,30
LB28-128-2-10-I,-1.476638029798473,-30.537623073068673,0.0032679738562091504,0.3125,1.875,8.158,1.0,30
LB28-128-2-10-I,-0.8736777791197831,-30.431615393225137,0.0,0.3125,1.875,7.589999999999999,1.0,30
LB28-128-2-10-I,-3.362571574746578,-30.78834286924287,0.013071895424836602,0.3125,1.875,10.174,1.0,30
LB28-128-2-10-I,-2.6349728401658257,-30.70425406125939,0.0032679738562091504,0.3125,1.875,9.346,1.0,30
LB28-128-2-10-I,0.19857976771268088,-30.202601194620907,0.0,0.3125,1.875,6.6819999999999995,1.0,30
LB28-128-2-10-I,-2.0073284041284847,-30.61949381852806,0.006535947712418301,0.3125,1.875,8.677999999999999,1.0,30
LB28-128-2-10-I,-2.1910269705324796,-30.645581534771928,0.00980392156862745,0.3125,1.875,8.873999999999999,1.0,30
LB28-128-2-10-I,-3.389781017454414,-30.791222378083475,0.02287581699346405,0.3125,1.875,10.218,1.0,30
LB28-128-2-10-I,0.25377008571275356,-30.189213709531696,0.0,0.3125,1.875,6.645999999999999,1.0,30
LB28-128-2-10-I,0.4142588127668343,-30.14930328229323,0.0,0.3125,1.875,6.521999999999999,1.0,30
LB28-128-2-10-I,-0.7515804889957287,-30.4082983701231,0.006535947712418301,0.3125,1.875,7.481999999999999,1.0,30
LB28-128-2-10-I,0.3329889466778368,-30.16969782432586,0.0,0.3125,1.875,6.593999999999999,1.0,30
LB28-128-2-10-I,-2.4922613913269203,-30.686043122577644,0.0032679738562091504,0.3125,1.875,9.181999999999999,1.0,30
LB28-128-2-10-I,-3.2420908555392822,-30.775373643642503,0.0,0.3125,1.875,10.038,1.0,30
LB28-128-2-10-I,-0.5070367130790243,-30.359579319677266,0.0,0.3125,1.875,7.278,1.0,30
LB28-128-2-10-I,-0.7235111431763851,-30.402844633583157,0.0,0.3125,1.875,7.449999999999999,1.0,30
LB28-128-2-10-I,-2.4372894895737223,-30.678867132896272,0.0,0.3125,1.875,9.129999999999999,1.0,30
LB28-128-2-10-I,-2.3671558079209625,-30.669579077850436,0.0196078431372549,0.3125,1.875,9.049999999999999,1.0,30
LB28-128-2-10-I,-1.1421896320024845,-30.48064460931955,0.0,0.3125,1.875,7.826,1.0,30
LB28-128-2-10-I,-3.4709172977878975,-30.799702501689087,0.013071895424836602,0.3125,1.875,10.306,1.0,30
LB28-128-2-10-I,0.469493934963412,-30.13522266896719,0.0,0.3125,1.875,6.473999999999999,1.0,30
LB28-128-2-10-I,-3.4789615408414107,-30.800534661989097,0.0032679738562091504,0.3125,1.875,10.314,1.0,30
LB28-128-2-10-I,0.468895477401829,-30.135376190224445,0.00980392156862745,0.3125,1.875,6.481999999999999,1.0,30
LB28-128-2-10-I,-0.3764919271769367,-30.332426487393107,0.0,0.3125,1.875,7.1659999999999995,1.0,30
LB28-128-2-10-I,0.11687484074921994,-30.22211055674332,0.0,0.3125,1.875,6.757999999999999,1.0,30
LB28-128-2-10-I,-1.2720180316139311,-30.503285378661488,0.0,0.3125,1.875,7.953999999999999,1.0,30
LB28-128-2-10-I,-3.5554423072138452,-30.808369920670447,0.016339869281045753,0.3125,1.875,10.418,1.0,30
LB28-128-2-10-I,0.01631625798667674,-30.245623342631408,0.0,0.3125,1.875,6.837999999999999,1.0,30
LB28-128-2-10-I,-0.2235668345536659,-30.299562977931956,0.0,0.3125,1.875,7.029999999999999,1.0,30
LB28-128-2-10-I,-2.9950171858831935,-30.74762477262307,0.006535947712418301,0.3125,1.875,9.734,1.0,30
LB28-128-2-10-I,-3.061952245146898,-30.755298832223822,0.0,0.3125,1.875,9.814,1.0,30
LB28-128-2-10-I,-0.9622648265801391,-30.448127265279417,0.0,0.3125,1.875,7.6739999999999995,1.0,30
LB28-128-2-10-I,-3.3316321074723576,-30.785046625984304,0.0196078431372549,0.3125,1.875,10.142,1.0,30
LB28-128-2-10-I,0.41133516420427085,-30.15004360413529,0.0032679738562091504,0.3125,1.875,6.513999999999999,1.0,30
LB28-128-2-10-I,-1.0358051901899135,-30.461581008962273,0.0,0.3125,1.875,7.741999999999999,1.0,30
LB28-128-2-10-I,-3.196941718538591,-30.770420105982343,0.02287581699346405,0.3125,1.875,9.985999999999999,1.0,30
LB28-128-2-10-I,-0.18290581174954268,-30.290628443199687,0.0,0.3125,1.875,6.997999999999999,1.0,30
LB28-128-2-10-I,-2.1753531876545966,-30.643398449283044,0.016339869281045753,0.3125,1.875,8.857999999999999,1.0,30
LB28-128-2-10-I,0.1556402268250502,-30.212899976353373,0.0032679738562091504,0.3125,1.875,6.7219999999999995,1.0,30
LB28-128-2-10-I,-1.7455184304501523,-30.5803534154091,0.0,0.3125,1.875,8.418,1.0,30
LB28-128-2-10-I,-3.1992066535585097,-30.770669832132374,0.016339869281045753,0.3125,1.875,9.978,1.0,30
LB28-128-2-10-I,-0.693879117763051,-30.397048900776444,0.0,0.3125,1.875,7.433999999999999,1.0,30
LB28-128-2-10-I,-1.1638520132761623,-30.484469510789243,0.0,0.3125,1.875,7.858,1.0,30
LB28-128-2-10-I,-2.10654955645239,-30.633721544838778,0.0,0.3125,1.875,8.786,1.0,30
LB28-128-2-10-I,0.06662597402792578,-30.23392788837345,0.0,0.3125,1.875,6.797999999999999,1.0,30
LB28-128-2-10-I,-3.0390188096617115,-30.752682838133598,0.00980392156862745,0.3125,1.875,9.806,1.0,30
LB28-128-2-10-I,-2.6196246798028415,-30.702324127660738,0.0,0.3125,1.875,9.33,1.0,30
LB28-128-2-10-I,-0.8560417704801035,-30.428287799378484,0.0,0.3125,1.875,7.585999999999999,1.0,30
LB28-128-2-10-I,-0.6798721343701135,-30.394295477825864,0.0,0.3125,1.875,7.425999999999999,1.0,30
LB28-128-2-10-I,-2.4475054809814663,-30.680207601230972,0.00980392156862745,0.3125,1.875,9.129999999999999,1.0,30
LB28-128-2-10-I,-3.2588654025904122,-30.77720098190456,0.013071895424836602,0.3125,1.875,10.053999999999998,1.0,30
LB28-128-2-10-I,-0.059942640181412404,-30.26309485399432,0.0,0.3125,1.875,6.889999999999999,1.0,30
LB28-128-2-10-I,-0.6833851746025766,-30.39498688830674,0.006535947712418301,0.3125,1.875,7.417999999999999,1.0,30
LB28-128-2-10-I,-1.0601678725189358,-30.46598800548044,0.0,0.3125,1.875,7.754,1.0,30
LB28-64-2-10-I,-0.6612653705584324,-27.380324135668065,0.0032679738562091504,0.625,3.75,7.302,1.0,30
LB28-64-2-10-I,-1.7661003365036996,-27.57321661576996,0.006535947712418301,0.625,3.75,8.325999999999999,1.0,30
LB28-64-2-10-I,-2.954084924746387,-27.73257334669209,0.013071895424836602,0.625,3.75,9.594,1.0,30
LB28-64-2-10-I,-2.1788191714421385,-27.633581922656003,0.02287581699346405,0.625,3.75,8.738,1.0,30
LB28-64-2-10-I,-2.756115364446706,-27.70894998533438,0.029411764705882353,0.625,3.75,9.357999999999999,1.0,30
LB28-64-2-10-I,-1.9090534980572427,-27.594777738297413,0.013071895424836602,0.625,3.75,8.466,1.0,30
LB28-64-2-10-I,-1.2838377911801624,-27.495013252629484,0.013071895424836602,0.625,3.75,7.877999999999999,1.0,30
LB28-64-2-10-I,-1.728151471540945,-27.567372709108533,0.00980392156862745,0.625,3.75,8.293999999999999,1.0,30
LB28-64-2-10-I,-1.6861297404746312,-27.56084174553854,0.02287581699346405,0.625,3.75,8.245999999999999,1.0,30
LB28-64-2-10-I,-0.6447247127606092,-27.377047190128096,0.0032679738562091504,0.625,3.75,7.281999999999999,1.0,30
LB28-64-2-10-I,-1.9547078181344215,-27.60151543569143,0.0392156862745098,0.625,3.75,8.51,1.0,30
LB28-64-2-10-I,-2.9423800229561703,-27.73120637240078,0.029411764705882353,0.625,3.75,9.558,1.0,30
LB28-64-2-10-I,0.2624928622982036,-27.17678226113113,0.013071895424836602,0.625,3.75,6.558,1.0,30
LB28-64-2-10-I,0.29250479005176144,-27.16941577580992,0.0,0.625,3.75,6.533999999999999,1.0,30
LB28-64-2-10-I,-1.9006446261337548,-27.593529008175043,0.0,0.625,3.75,8.462,1.0,30
LB28-64-2-10-I,-1.1347419095186735,-27.469025203551624,0.016339869281045753,0.625,3.75,7.7299999999999995,1.0,30
LB28-64-2-10-I,-2.554121768921107,-27.683710495259348,0.08496732026143791,0.625,3.75,9.133999999999999,1.0,30
LB28-64-2-10-I,0.06471366130033808,-27.22407496679802,0.0,0.625,3.75,6.717999999999999,1.0,30
LB28-64-2-10-I,-2.8820257442748702,-27.72409903457221,0.0032679738562091504,0.625,3.75,9.498,1.0,30
LB28-64-2-10-I,-2.0896948103917694,-27.62102757821868,0.029411764705882353,0.625,3.75,8.658,1.0,30
LB28-64-2-10-I,-1.3623993387978195,-27.508352145475826,0.013071895424836602,0.625,3.75,7.925999999999999,1.0,30
LB28-64-2-10-I,-1.0907386466332816,-27.461183175352783,0.0,0.625,3.75,7.685999999999999,1.0,30
LB28-64-2-10-I,-1.1418822111878637,-27.470290234330225,0.016339869281045753,0.625,3.75,7.7379999999999995,1.0,30
LB28-64-2-10-I,-0.008476389209797918,-27.241037266740435,0.0,0.625,3.75,6.749999999999999,1.0,30
LB28-64-2-10-I,-2.688784043496147,-27.70066689872165,0.013071895424836602,0.625,3.75,9.298,1.0,30
LB28-64-2-10-I,-1.6456596830868895,-27.55449192269192,0.016339869281045753,0.625,3.75,8.213999999999999,1.0,30
LB28-64-2-10-I,-1.4971197618603662,-27.53067196015825,0.0,0.625,3.75,8.065999999999999,1.0,30
LB28-64-2-10-I,-2.4969259331302847,-27.67634790125543,0.016339869281045753,0.625,3.75,9.069999999999999,1.0,30
LB28-64-2-10-I,-2.0487884618963763,-27.615178548278724,0.0196078431372549,0.625,3.75,8.633999999999999,1.0,30
LB28-64-2-10-I,-1.2182489217287176,-27.48369066669761,0.02287581699346405,0.625,3.75,7.826,1.0,30
LB28-64-2-10-I,-1.363065291304262,-27.508464188730382,0.013071895424836602,0.625,3.75,7.953999999999999,1.0,30
LB28-64-2-10-I,-1.2093857398578747,-27.48214746144792,0.016339869281045753,0.625,3.75,7.797999999999999,1.0,30
LB28-64-2-10-I,0.3708561169118954,-27.149942636117217,0.0,0.625,3.75,6.457999999999999,1.0,30
LB28-64-2-10-I,-3.471731951588965,-27.7894868894613,0.0032679738562091504,0.625,3.75,10.174,1.0,30
LB28-64-2-10-I,-0.3358641875175749,-27.31350822043867,0.0,0.625,3.75,7.042,1.0,30
LB28-64-2-10-I,-1.9086946545995833,-27.594724498877618,0.006535947712418301,0.625,3.75,8.453999999999999,1.0,30
LB28-64-2-10-I,0.08836893020931635,-27.218531285634473,0.00980392156862745,0.625,3.75,6.6979999999999995,1.0,30
LB28-64-2-10-I,0.2538111038877992,-27.178903739733578,0.00980392156862745,0.625,3.75,6.553999999999999,1.0,30
LB28-64-2-10-I,0.29465263837493705,-27.168886627792062,0.0,0.625,3.75,6.537999999999999,1.0,30
LB28-64-2-10-I,-1.5246941862255534,-27.535155615033098,0.006535947712418301,0.625,3.75,8.101999999999999,1.0,30
LB28-64-2-10-I,-2.849740020086772,-27.720256312872035,0.029411764705882353,0.625,3.75,9.457999999999998,1.0,30
LB28-64-2-10-I,0.15818055754217822,-27.20199356693002,0.0032679738562091504,0.625,3.75,6.645999999999999,1.0,30
LB28-64-2-10-I,-3.1970974262285674,-27.760137321457723,0.02287581699346405,0.625,3.75,9.846,1.0,30
LB28-64-2-10-I,-1.9029681850159743,-27.593874301939707,0.0,0.625,3.75,8.446,1.0,30
